Product_ID,Product_Name,Category,Supplier_Name,Order_Date,Delivery_Date,Stock_Quantity,Reorder_Level,Units_Sold,Purchase_Cost,Selling_Price,Warehouse_Location,Shipping_Time_Days
PROD9913,Shoes,Fashion,Supplier C,2024-09-10,2024-09-20,64,75,255,1151,1492,Bangalore,10
PROD9914,TV,Electronics,Supplier B,2024-05-17,2024-05-24,77,85,117,1590,1916,Delhi,7
PROD9915,AC,Home Appliances,Supplier E,2024-01-22,2024-01-23,56,136,268,451,800,Delhi,1
PROD9916,TV,Home Appliances,Supplier D,2024-11-19,2024-11-21,446,108,4,514,832,Delhi,2
PROD9917,TV,Fashion,Supplier E,2023-08-21,2023-08-22,14,84,160,1569,1670,Bangalore,1
PROD9918,TV,Sports,Supplier A,2023-09-21,2023-09-30,96,94,77,1245,1695,Bangalore,9
PROD9919,Phone,Sports,Supplier C,2024-09-23,2024-10-02,262,88,164,830,995,Delhi,9
PROD9920,Phone,Fashion,Supplier C,2024-08-18,2024-08-20,23,118,94,1344,1800,Hyderabad,2
PROD9921,Shoes,Sports,Supplier A,2024-02-08,2024-02-16,222,147,256,1808,2099,Chennai,8
PROD9922,AC,Fashion,Supplier D,2023-09-28,2023-10-06,228,144,39,1022,1359,Chennai,8
PROD9923,Shoes,Fashion,Supplier D,2024-11-27,2024-11-30,57,148,39,1747,1824,Chennai,3
PROD9924,AC,Home Appliances,Supplier B,2023-09-10,2023-09-19,389,140,118,585,881,Chennai,9
PROD9925,Tablet,Home Appliances,Supplier A,2024-04-25,2024-05-01,157,119,164,1748,1973,Bangalore,6
PROD9926,Phone,Fashion,Supplier D,2024-02-13,2024-02-21,63,116,250,1998,2486,Mumbai,8
PROD9927,Laptop,Electronics,Supplier B,2023-04-14,2023-04-16,461,130,272,1926,2259,Hyderabad,2
PROD9928,TV,Fashion,Supplier D,2024-02-22,2024-02-28,477,113,24,1730,2103,Mumbai,6
PROD9929,Watch,Fashion,Supplier C,2024-12-20,2024-12-28,268,74,250,364,841,Delhi,8
PROD9930,Shoes,Sports,Supplier D,2024-07-20,2024-07-21,189,112,81,1632,1733,Bangalore,1
PROD9931,Mixer,Sports,Supplier B,2024-02-14,2024-02-16,2,96,170,1565,1683,Chennai,2
PROD9932,Camera,Sports,Supplier B,2024-01-24,2024-01-29,447,62,88,511,753,Hyderabad,5
PROD9933,Mixer,Sports,Supplier D,2024-05-12,2024-05-14,363,59,96,741,1011,Mumbai,2
PROD9934,TV,Sports,Supplier B,2024-06-20,2024-06-30,308,66,120,1957,2057,Mumbai,10
PROD9935,Tablet,Sports,Supplier A,2024-10-05,2024-10-11,423,72,18,1345,1707,Mumbai,6
PROD9936,Mixer,Home Appliances,Supplier B,2023-10-11,2023-10-20,119,103,160,1316,1732,Bangalore,9
PROD9937,Camera,Home Appliances,Supplier C,2024-05-02,2024-05-05,171,110,186,725,1009,Bangalore,3
PROD9938,Mixer,Electronics,Supplier A,2024-06-12,2024-06-13,21,114,11,1576,1641,Delhi,1
PROD9939,Shoes,Fashion,Supplier B,2024-10-06,2024-10-11,20,55,182,1090,1250,Hyderabad,5
PROD9940,TV,Fashion,Supplier D,2024-08-31,2024-09-06,284,142,184,482,589,Mumbai,6
PROD9941,Fan,Sports,Supplier E,2023-04-01,2023-04-02,334,118,214,764,912,Delhi,1
PROD9942,Camera,Fashion,Supplier E,2024-12-23,2025-01-02,29,133,71,615,1024,Hyderabad,10
PROD9943,Watch,Sports,Supplier A,2024-12-14,2024-12-17,118,110,186,1531,1664,Chennai,3
PROD9944,Fan,Electronics,Supplier D,2024-12-26,2024-12-31,62,140,46,1541,1921,Delhi,5
PROD9945,Camera,Sports,Supplier D,2024-08-29,2024-08-30,446,82,238,1606,1880,Delhi,1
PROD9946,Watch,Fashion,Supplier D,2024-07-19,2024-07-22,346,68,128,225,555,Hyderabad,3
PROD9947,Shoes,Fashion,Supplier A,2023-01-01,2023-01-11,236,67,273,1288,1769,Bangalore,10
PROD9948,Camera,Sports,Supplier B,2024-12-10,2024-12-14,90,99,173,1643,1747,Bangalore,4
PROD9949,Laptop,Sports,Supplier C,2024-11-15,2024-11-17,427,64,283,313,376,Bangalore,2
PROD9950,Fan,Fashion,Supplier C,2024-04-30,2024-05-08,85,101,96,378,627,Bangalore,8
PROD9951,Fan,Home Appliances,Supplier D,2024-02-08,2024-02-18,325,100,80,874,932,Chennai,10
PROD9952,AC,Fashion,Supplier C,2023-08-05,2023-08-07,178,144,288,1281,1391,Chennai,2
PROD9953,Mixer,Fashion,Supplier C,2023-07-16,2023-07-26,388,133,73,471,766,Chennai,10
PROD9954,Mixer,Electronics,Supplier E,2024-06-08,2024-06-13,444,76,21,1899,2183,Hyderabad,5
PROD9955,Shoes,Home Appliances,Supplier D,2023-01-14,2023-01-15,105,72,229,580,860,Delhi,1
PROD9956,TV,Fashion,Supplier C,2024-05-22,2024-05-31,375,84,255,1631,1711,Chennai,9
PROD9957,Laptop,Sports,Supplier E,2024-08-14,2024-08-21,50,87,32,1530,1627,Chennai,7
PROD9958,Tablet,Sports,Supplier A,2024-12-05,2024-12-07,153,138,256,1368,1844,Mumbai,2
PROD9959,Phone,Electronics,Supplier C,2023-07-02,2023-07-05,308,140,224,293,522,Mumbai,3
PROD9960,Fan,Home Appliances,Supplier B,2024-04-05,2024-04-11,492,100,129,814,962,Chennai,6
PROD9961,Fan,Home Appliances,Supplier B,2024-03-05,2024-03-12,152,82,29,859,920,Hyderabad,7
PROD9962,Fan,Sports,Supplier C,2024-04-05,2024-04-07,274,110,4,829,1254,Hyderabad,2
PROD9963,Tablet,Electronics,Supplier D,2023-08-17,2023-08-24,11,108,18,603,1097,Bangalore,7
PROD9964,Fan,Sports,Supplier A,2024-10-31,2024-11-02,144,51,24,1315,1630,Chennai,2
PROD9965,AC,Sports,Supplier D,2023-11-03,2023-11-10,181,128,245,1077,1148,Chennai,7
PROD9966,AC,Sports,Supplier E,2024-09-10,2024-09-12,419,103,87,291,667,Hyderabad,2
PROD9967,Camera,Fashion,Supplier A,2023-01-03,2023-01-11,119,116,258,1475,1618,Hyderabad,8
PROD9968,Shoes,Home Appliances,Supplier D,2024-07-12,2024-07-16,89,131,171,917,1066,Hyderabad,4
PROD9969,Shoes,Electronics,Supplier C,2024-01-29,2024-02-07,232,132,76,1665,1947,Bangalore,9
PROD9970,Watch,Home Appliances,Supplier B,2023-05-23,2023-05-24,169,89,254,726,776,Bangalore,1
PROD9971,Mixer,Sports,Supplier C,2024-03-07,2024-03-10,461,125,104,1265,1400,Hyderabad,3
PROD9972,Laptop,Home Appliances,Supplier C,2024-11-09,2024-11-12,8,149,91,1916,2355,Chennai,3
PROD9973,TV,Home Appliances,Supplier D,2024-04-02,2024-04-05,212,54,75,219,646,Delhi,3
PROD9974,Phone,Sports,Supplier B,2024-02-19,2024-02-28,207,73,84,1905,2405,Bangalore,9
PROD9975,Phone,Sports,Supplier C,2024-08-24,2024-08-29,8,100,236,253,357,Delhi,5
PROD9976,Camera,Fashion,Supplier E,2023-08-16,2023-08-23,30,56,226,487,734,Mumbai,7
PROD9977,Tablet,Fashion,Supplier A,2023-02-21,2023-02-24,225,80,254,1156,1394,Hyderabad,3
PROD9978,Mixer,Home Appliances,Supplier E,2023-02-10,2023-02-15,439,107,197,592,972,Mumbai,5
PROD9979,Camera,Home Appliances,Supplier D,2024-12-13,2024-12-16,337,115,75,796,1010,Bangalore,3
PROD9980,TV,Home Appliances,Supplier A,2024-02-19,2024-02-28,152,137,23,1047,1305,Delhi,9
PROD9981,Watch,Fashion,Supplier A,2023-11-15,2023-11-21,315,50,296,916,1109,Bangalore,6
PROD9982,Watch,Sports,Supplier A,2023-09-02,2023-09-10,388,112,136,200,650,Delhi,8
PROD9983,Watch,Fashion,Supplier D,2023-04-02,2023-04-09,28,107,220,1906,2099,Hyderabad,7
PROD9984,Laptop,Fashion,Supplier C,2024-12-13,2024-12-20,424,53,24,1393,1834,Mumbai,7
PROD9985,Mixer,Home Appliances,Supplier D,2023-12-10,2023-12-15,50,117,291,1692,2134,Mumbai,5
PROD9986,Shoes,Home Appliances,Supplier E,2024-03-01,2024-03-03,427,132,134,1615,1871,Chennai,2
PROD9987,Fan,Home Appliances,Supplier A,2024-02-06,2024-02-07,72,102,141,1948,2126,Mumbai,1
PROD9988,Camera,Fashion,Supplier E,2023-05-23,2023-05-30,472,92,11,1516,1853,Mumbai,7
PROD9989,Watch,Sports,Supplier D,2023-08-26,2023-09-03,328,83,14,317,773,Bangalore,8
PROD9990,Watch,Home Appliances,Supplier A,2024-03-17,2024-03-18,435,143,266,1396,1595,Bangalore,1
PROD9991,Watch,Sports,Supplier B,2023-11-23,2023-11-26,187,104,108,1328,1676,Mumbai,3
PROD9992,Fan,Fashion,Supplier A,2023-08-23,2023-09-01,115,113,192,1327,1681,Delhi,9
PROD9993,Shoes,Fashion,Supplier C,2023-09-14,2023-09-16,465,97,79,207,295,Bangalore,2
PROD9994,Mixer,Home Appliances,Supplier E,2023-09-22,2023-09-29,377,75,98,1415,1705,Mumbai,7
PROD9995,Watch,Fashion,Supplier E,2024-09-01,2024-09-08,244,112,51,1286,1618,Mumbai,7
PROD9996,TV,Sports,Supplier A,2023-08-01,2023-08-03,494,120,275,1672,2048,Hyderabad,2
PROD9997,Laptop,Home Appliances,Supplier A,2024-08-29,2024-08-30,262,148,245,313,518,Hyderabad,1
PROD9998,Phone,Sports,Supplier D,2024-08-11,2024-08-17,420,79,12,1674,1781,Hyderabad,6
PROD9999,Tablet,Fashion,Supplier B,2023-09-22,2023-09-24,196,57,51,606,764,Hyderabad,2
PROD10000,Phone,Sports,Supplier D,2023-12-13,2023-12-15,324,52,225,1126,1507,Chennai,2
PROD10001,Camera,Fashion,Supplier D,2023-09-03,2023-09-09,217,117,14,1107,1235,Mumbai,6
PROD10002,Phone,Home Appliances,Supplier A,2024-12-13,2024-12-17,409,147,190,954,1013,Delhi,4
PROD10003,Laptop,Electronics,Supplier A,2023-04-08,2023-04-17,371,150,152,1546,1772,Chennai,9
PROD10004,Laptop,Fashion,Supplier C,2024-05-21,2024-05-23,357,86,17,707,853,Mumbai,2
PROD10005,TV,Electronics,Supplier C,2024-06-18,2024-06-24,8,73,98,1525,1676,Chennai,6
PROD10006,Camera,Electronics,Supplier E,2023-05-18,2023-05-20,96,126,273,1537,1869,Chennai,2
PROD10007,Fan,Sports,Supplier B,2024-10-15,2024-10-22,361,107,8,1858,1971,Mumbai,7
PROD10008,Mixer,Sports,Supplier B,2024-05-21,2024-05-25,43,149,42,992,1188,Mumbai,4
PROD10009,Camera,Fashion,Supplier D,2023-12-16,2023-12-25,333,110,50,644,723,Chennai,9
PROD10010,Mixer,Electronics,Supplier E,2024-09-15,2024-09-24,380,133,286,1842,2086,Hyderabad,9
PROD10011,Laptop,Sports,Supplier C,2023-02-28,2023-03-10,463,101,72,601,1028,Mumbai,10
PROD10012,Phone,Electronics,Supplier B,2023-06-15,2023-06-24,134,77,275,1244,1596,Bangalore,9
PROD10013,Laptop,Sports,Supplier A,2024-07-29,2024-08-08,252,140,297,682,825,Chennai,10
PROD10014,Laptop,Fashion,Supplier D,2023-10-28,2023-10-30,194,62,71,1019,1431,Delhi,2
PROD10015,Laptop,Fashion,Supplier C,2023-08-23,2023-08-27,383,67,28,1123,1525,Hyderabad,4
PROD10016,TV,Sports,Supplier B,2023-02-01,2023-02-06,482,107,289,906,1204,Hyderabad,5
PROD10017,Laptop,Fashion,Supplier B,2024-10-03,2024-10-10,219,64,241,794,879,Chennai,7
PROD10018,Mixer,Sports,Supplier E,2023-09-12,2023-09-16,432,130,224,1243,1700,Mumbai,4
PROD10019,AC,Home Appliances,Supplier D,2023-04-09,2023-04-10,76,117,236,476,535,Delhi,1
PROD10020,TV,Sports,Supplier A,2024-01-15,2024-01-22,121,105,44,1142,1417,Bangalore,7
PROD10021,TV,Sports,Supplier C,2023-11-22,2023-12-02,0,136,279,854,1020,Delhi,10
PROD10022,Fan,Fashion,Supplier A,2023-04-20,2023-04-28,167,119,226,1821,2162,Bangalore,8
PROD10023,Phone,Sports,Supplier D,2024-06-12,2024-06-14,115,114,160,1314,1414,Chennai,2
PROD10024,Fan,Fashion,Supplier E,2024-03-14,2024-03-15,368,69,167,1947,2318,Hyderabad,1
PROD10025,Laptop,Fashion,Supplier D,2023-10-28,2023-10-31,241,109,49,1628,2079,Chennai,3
PROD10026,Fan,Electronics,Supplier A,2023-08-30,2023-09-09,400,54,121,1439,1550,Chennai,10
PROD10027,Shoes,Sports,Supplier A,2023-01-22,2023-01-31,104,105,177,1406,1715,Mumbai,9
PROD10028,Mixer,Electronics,Supplier E,2023-01-19,2023-01-28,230,60,136,1165,1217,Hyderabad,9
PROD10029,Laptop,Fashion,Supplier C,2023-05-13,2023-05-15,78,124,295,1817,2210,Hyderabad,2
PROD10030,Watch,Electronics,Supplier E,2024-04-06,2024-04-09,438,54,132,684,784,Hyderabad,3
PROD10031,Fan,Fashion,Supplier D,2024-02-04,2024-02-09,273,118,199,1727,2158,Mumbai,5
PROD10032,Camera,Home Appliances,Supplier C,2023-12-07,2023-12-11,213,95,125,721,815,Mumbai,4
PROD10033,Fan,Electronics,Supplier B,2023-10-27,2023-11-02,195,55,288,927,1412,Mumbai,6
PROD10034,TV,Home Appliances,Supplier D,2023-01-03,2023-01-05,443,51,109,1611,1893,Hyderabad,2
PROD10035,Phone,Electronics,Supplier D,2023-09-30,2023-10-03,83,100,18,1158,1434,Delhi,3
PROD10036,Watch,Sports,Supplier A,2024-03-02,2024-03-09,135,125,158,342,735,Hyderabad,7
PROD10037,Fan,Home Appliances,Supplier E,2023-12-09,2023-12-12,277,144,242,696,1174,Mumbai,3
PROD10038,Fan,Fashion,Supplier C,2023-10-18,2023-10-23,257,74,22,1304,1407,Delhi,5
PROD10039,Tablet,Sports,Supplier D,2023-06-23,2023-07-01,487,81,213,1091,1376,Bangalore,8
PROD10040,Phone,Sports,Supplier D,2023-10-28,2023-10-29,36,142,142,694,1028,Hyderabad,1
PROD10041,Laptop,Sports,Supplier C,2023-07-03,2023-07-04,239,100,243,1198,1520,Mumbai,1
PROD10042,Phone,Sports,Supplier E,2023-01-27,2023-02-02,75,71,264,1770,2183,Bangalore,6
PROD10043,Laptop,Fashion,Supplier A,2024-03-22,2024-03-28,166,57,139,1195,1503,Hyderabad,6
PROD10044,TV,Electronics,Supplier A,2023-03-27,2023-04-02,60,79,52,426,696,Hyderabad,6
PROD10045,Watch,Home Appliances,Supplier B,2023-11-03,2023-11-13,103,120,148,800,1127,Hyderabad,10
PROD10046,Shoes,Fashion,Supplier D,2024-09-23,2024-09-30,499,101,80,1270,1544,Hyderabad,7
PROD10047,Mixer,Sports,Supplier D,2023-01-11,2023-01-15,290,97,193,1624,1913,Hyderabad,4
PROD10048,Tablet,Sports,Supplier E,2024-02-25,2024-02-27,194,59,247,1215,1424,Delhi,2
PROD10049,Phone,Sports,Supplier E,2024-05-06,2024-05-16,39,76,169,1995,2383,Bangalore,10
PROD10050,Fan,Home Appliances,Supplier D,2024-12-07,2024-12-08,116,130,62,648,929,Chennai,1
PROD10051,Camera,Electronics,Supplier C,2024-02-04,2024-02-09,180,104,73,1488,1839,Mumbai,5
PROD10052,AC,Sports,Supplier D,2024-08-26,2024-09-05,113,141,132,766,1048,Bangalore,10
PROD10053,Fan,Home Appliances,Supplier C,2023-06-28,2023-07-03,321,140,74,1873,1971,Hyderabad,5
PROD10054,Mixer,Fashion,Supplier C,2024-09-24,2024-09-27,465,137,239,1808,2036,Delhi,3
PROD10055,Laptop,Electronics,Supplier E,2024-06-20,2024-06-26,308,105,121,822,889,Chennai,6
PROD10056,Shoes,Fashion,Supplier E,2024-10-18,2024-10-22,64,70,65,1886,2303,Hyderabad,4
PROD10057,AC,Electronics,Supplier D,2023-07-07,2023-07-08,361,118,17,408,527,Delhi,1
PROD10058,Phone,Sports,Supplier B,2024-02-14,2024-02-15,205,147,173,453,920,Bangalore,1
PROD10059,Fan,Home Appliances,Supplier E,2024-08-05,2024-08-11,341,125,205,1323,1534,Bangalore,6
PROD10060,Camera,Sports,Supplier E,2024-02-24,2024-03-01,47,143,45,1293,1791,Mumbai,6
PROD10061,AC,Sports,Supplier C,2024-04-02,2024-04-10,59,74,143,206,459,Mumbai,8
PROD10062,TV,Electronics,Supplier E,2024-01-09,2024-01-13,159,70,135,1655,1820,Chennai,4
PROD10063,Fan,Electronics,Supplier E,2023-05-07,2023-05-17,75,50,137,1045,1259,Chennai,10
PROD10064,Camera,Home Appliances,Supplier A,2024-09-16,2024-09-24,2,102,4,1472,1840,Chennai,8
PROD10065,Mixer,Home Appliances,Supplier A,2023-10-22,2023-10-23,200,124,194,1912,2396,Delhi,1
PROD10066,Laptop,Electronics,Supplier A,2024-11-07,2024-11-11,476,70,259,987,1119,Hyderabad,4
PROD10067,Laptop,Electronics,Supplier B,2024-08-15,2024-08-20,4,115,214,513,1011,Mumbai,5
PROD10068,Phone,Fashion,Supplier D,2024-10-02,2024-10-07,361,122,22,690,960,Bangalore,5
PROD10069,TV,Sports,Supplier B,2023-06-15,2023-06-18,92,102,145,1809,1981,Chennai,3
PROD10070,Camera,Sports,Supplier B,2023-11-03,2023-11-08,405,85,79,1279,1715,Bangalore,5
PROD10071,AC,Fashion,Supplier B,2023-10-24,2023-10-29,185,108,71,1051,1103,Bangalore,5
PROD10072,Phone,Sports,Supplier C,2024-11-02,2024-11-04,259,114,210,273,391,Hyderabad,2
PROD10073,Tablet,Home Appliances,Supplier C,2023-04-04,2023-04-09,292,139,171,844,1181,Chennai,5
PROD10074,Shoes,Home Appliances,Supplier D,2024-05-07,2024-05-15,65,55,49,1208,1540,Delhi,8
PROD10075,Watch,Home Appliances,Supplier E,2024-03-20,2024-03-22,185,140,235,1953,2227,Chennai,2
PROD10076,TV,Fashion,Supplier C,2023-11-10,2023-11-20,161,99,118,638,710,Chennai,10
PROD10077,Shoes,Sports,Supplier A,2024-01-31,2024-02-06,34,57,115,1059,1373,Bangalore,6
PROD10078,Laptop,Home Appliances,Supplier B,2024-05-03,2024-05-05,112,57,150,234,380,Bangalore,2
PROD10079,Fan,Fashion,Supplier D,2024-07-01,2024-07-11,324,54,147,1191,1259,Mumbai,10
PROD10080,Camera,Home Appliances,Supplier D,2023-12-17,2023-12-18,160,140,75,973,1401,Mumbai,1
PROD10081,Fan,Fashion,Supplier A,2023-02-04,2023-02-05,85,88,228,348,507,Bangalore,1
PROD10082,Fan,Fashion,Supplier A,2024-11-03,2024-11-10,168,134,12,1673,1972,Hyderabad,7
PROD10083,Phone,Home Appliances,Supplier D,2023-01-17,2023-01-25,147,69,121,828,1088,Hyderabad,8
PROD10084,AC,Sports,Supplier E,2023-12-20,2023-12-26,467,146,75,212,424,Hyderabad,6
PROD10085,Laptop,Sports,Supplier D,2023-07-14,2023-07-18,66,100,257,1590,1991,Delhi,4
PROD10086,AC,Home Appliances,Supplier A,2024-06-24,2024-06-29,164,102,64,989,1070,Delhi,5
PROD10087,Tablet,Home Appliances,Supplier B,2023-03-02,2023-03-08,447,64,269,866,1025,Mumbai,6
PROD10088,Mixer,Electronics,Supplier C,2024-04-16,2024-04-18,35,68,13,818,1197,Mumbai,2
PROD10089,Tablet,Fashion,Supplier A,2024-08-23,2024-08-29,496,68,154,1513,1759,Mumbai,6
PROD10090,Phone,Electronics,Supplier C,2023-04-26,2023-04-27,281,121,169,1106,1169,Mumbai,1
PROD10091,Phone,Home Appliances,Supplier C,2024-11-19,2024-11-21,450,62,141,748,957,Bangalore,2
PROD10092,Mixer,Electronics,Supplier B,2023-05-19,2023-05-23,195,147,9,346,818,Chennai,4
PROD10093,Phone,Fashion,Supplier C,2023-09-23,2023-09-26,34,51,238,265,674,Bangalore,3
PROD10094,Laptop,Home Appliances,Supplier B,2023-12-05,2023-12-12,323,103,140,1560,1753,Hyderabad,7
PROD10095,Fan,Sports,Supplier A,2023-03-16,2023-03-20,325,130,293,1817,2059,Mumbai,4
PROD10096,Fan,Sports,Supplier B,2024-03-31,2024-04-10,139,143,190,1920,2014,Delhi,10
PROD10097,Watch,Sports,Supplier C,2024-04-22,2024-04-26,40,142,47,1633,1856,Chennai,4
PROD10098,Camera,Fashion,Supplier E,2024-09-28,2024-10-04,390,146,274,1254,1404,Delhi,6
PROD10099,Shoes,Fashion,Supplier D,2024-05-06,2024-05-12,288,60,49,1694,2095,Hyderabad,6
PROD10100,Shoes,Electronics,Supplier B,2024-10-15,2024-10-16,104,116,47,1745,1881,Delhi,1
PROD10101,AC,Fashion,Supplier D,2024-07-25,2024-07-29,333,145,250,1199,1336,Bangalore,4
PROD10102,Phone,Fashion,Supplier A,2023-06-17,2023-06-25,334,83,249,704,1105,Hyderabad,8
PROD10103,Laptop,Fashion,Supplier C,2023-11-26,2023-11-29,374,117,137,1480,1759,Delhi,3
PROD10104,Phone,Electronics,Supplier C,2023-05-09,2023-05-15,426,74,183,1684,1783,Chennai,6
PROD10105,Watch,Sports,Supplier E,2023-09-17,2023-09-20,30,57,42,1088,1274,Hyderabad,3
PROD10106,Tablet,Electronics,Supplier D,2023-08-31,2023-09-05,374,103,211,964,1042,Delhi,5
PROD10107,Tablet,Electronics,Supplier C,2024-08-28,2024-09-03,492,54,85,400,493,Bangalore,6
PROD10108,Fan,Electronics,Supplier B,2024-03-15,2024-03-25,483,150,162,802,907,Hyderabad,10
PROD10109,TV,Electronics,Supplier B,2023-01-16,2023-01-18,332,87,55,1690,1839,Hyderabad,2
PROD10110,Laptop,Fashion,Supplier C,2023-07-25,2023-07-26,24,127,2,380,446,Hyderabad,1
PROD10111,Laptop,Electronics,Supplier A,2024-12-16,2024-12-21,87,110,187,384,774,Mumbai,5
PROD10112,Tablet,Sports,Supplier E,2023-12-22,2023-12-24,144,126,85,1521,1619,Mumbai,2
PROD10113,Shoes,Electronics,Supplier D,2024-09-15,2024-09-19,458,137,167,781,1020,Chennai,4
PROD10114,Camera,Electronics,Supplier A,2023-11-28,2023-12-06,206,137,285,1991,2203,Mumbai,8
PROD10115,Fan,Sports,Supplier A,2024-07-30,2024-08-05,123,128,126,1129,1187,Delhi,6
PROD10116,Phone,Fashion,Supplier A,2023-07-07,2023-07-16,448,136,117,1702,1786,Chennai,9
PROD10117,Watch,Home Appliances,Supplier A,2023-03-06,2023-03-12,376,86,247,1944,2022,Mumbai,6
PROD10118,TV,Electronics,Supplier B,2023-07-30,2023-08-06,496,99,164,422,630,Mumbai,7
PROD10119,Tablet,Sports,Supplier A,2024-09-14,2024-09-19,26,133,61,300,488,Hyderabad,5
PROD10120,Watch,Sports,Supplier E,2024-06-20,2024-06-21,360,73,92,1480,1842,Bangalore,1
PROD10121,Camera,Home Appliances,Supplier B,2023-03-11,2023-03-20,500,133,11,692,879,Mumbai,9
PROD10122,Laptop,Fashion,Supplier E,2023-07-14,2023-07-23,236,118,196,603,953,Bangalore,9
PROD10123,AC,Sports,Supplier E,2023-11-04,2023-11-13,286,142,113,447,834,Mumbai,9
PROD10124,AC,Home Appliances,Supplier B,2024-08-13,2024-08-16,96,59,65,684,1120,Hyderabad,3
PROD10125,TV,Fashion,Supplier B,2023-10-28,2023-11-05,123,143,245,418,904,Bangalore,8
PROD10126,Mixer,Sports,Supplier B,2024-06-20,2024-06-27,19,124,46,1271,1751,Mumbai,7
PROD10127,TV,Home Appliances,Supplier A,2023-01-31,2023-02-01,422,138,157,1875,2307,Chennai,1
PROD10128,Phone,Fashion,Supplier E,2024-09-01,2024-09-02,398,146,249,736,834,Chennai,1
PROD10129,Phone,Home Appliances,Supplier B,2023-02-23,2023-03-03,82,149,228,1526,1754,Bangalore,8
PROD10130,Shoes,Home Appliances,Supplier B,2024-07-13,2024-07-22,270,128,83,549,603,Hyderabad,9
PROD10131,Fan,Electronics,Supplier D,2024-12-12,2024-12-20,81,120,50,1181,1471,Chennai,8
PROD10132,TV,Electronics,Supplier D,2023-03-05,2023-03-13,454,69,27,520,668,Hyderabad,8
PROD10133,TV,Fashion,Supplier C,2024-12-03,2024-12-07,310,99,138,313,727,Bangalore,4
PROD10134,Phone,Electronics,Supplier E,2024-03-15,2024-03-23,44,148,125,724,821,Hyderabad,8
PROD10135,Mixer,Electronics,Supplier A,2024-08-25,2024-08-27,479,81,284,825,1236,Chennai,2
PROD10136,Tablet,Home Appliances,Supplier E,2024-09-22,2024-10-02,25,51,20,851,959,Chennai,10
PROD10137,Tablet,Sports,Supplier C,2023-11-07,2023-11-12,74,140,108,283,396,Bangalore,5
PROD10138,Watch,Fashion,Supplier A,2023-12-06,2023-12-11,293,83,152,972,1109,Hyderabad,5
PROD10139,Watch,Home Appliances,Supplier A,2024-07-30,2024-08-09,397,91,223,1334,1676,Mumbai,10
PROD10140,Fan,Fashion,Supplier C,2024-04-30,2024-05-03,37,70,219,1210,1465,Bangalore,3
PROD10141,Shoes,Fashion,Supplier A,2024-10-30,2024-11-08,167,54,185,1539,1839,Chennai,9
PROD10142,TV,Home Appliances,Supplier E,2023-01-13,2023-01-16,236,124,79,564,1033,Bangalore,3
PROD10143,Fan,Fashion,Supplier C,2023-06-08,2023-06-18,123,81,270,460,528,Bangalore,10
PROD10144,TV,Electronics,Supplier C,2023-12-11,2023-12-13,209,102,262,1896,2205,Delhi,2
PROD10145,Camera,Electronics,Supplier D,2023-01-21,2023-01-22,176,58,149,1611,1734,Delhi,1
PROD10146,Watch,Sports,Supplier A,2023-07-19,2023-07-26,484,141,104,718,837,Delhi,7
PROD10147,Camera,Home Appliances,Supplier A,2023-03-02,2023-03-12,293,97,259,324,786,Delhi,10
PROD10148,Mixer,Fashion,Supplier E,2024-10-06,2024-10-09,491,66,252,1157,1568,Bangalore,3
PROD10149,Mixer,Sports,Supplier B,2024-04-17,2024-04-18,349,125,106,1409,1495,Hyderabad,1
PROD10150,Phone,Electronics,Supplier E,2024-05-07,2024-05-10,29,74,173,260,661,Mumbai,3
PROD10151,Tablet,Home Appliances,Supplier A,2023-12-01,2023-12-09,253,141,210,1840,2076,Mumbai,8
PROD10152,Phone,Sports,Supplier B,2024-03-25,2024-04-02,160,113,129,903,1051,Bangalore,8
PROD10153,Tablet,Home Appliances,Supplier D,2024-11-12,2024-11-13,398,116,129,1287,1647,Bangalore,1
PROD10154,Watch,Fashion,Supplier D,2023-10-19,2023-10-27,355,73,8,469,646,Bangalore,8
PROD10155,Camera,Home Appliances,Supplier A,2023-07-11,2023-07-17,128,93,263,1784,2161,Chennai,6
PROD10156,Tablet,Fashion,Supplier E,2023-07-15,2023-07-23,413,123,86,665,1119,Mumbai,8
PROD10157,Camera,Sports,Supplier A,2023-07-25,2023-07-31,293,148,173,1136,1366,Bangalore,6
PROD10158,Phone,Electronics,Supplier D,2024-06-18,2024-06-26,468,93,259,697,951,Chennai,8
PROD10159,TV,Home Appliances,Supplier B,2023-07-11,2023-07-21,243,122,142,300,584,Delhi,10
PROD10160,TV,Sports,Supplier D,2023-10-02,2023-10-12,282,58,169,1405,1785,Mumbai,10
PROD10161,TV,Sports,Supplier B,2023-11-30,2023-12-05,82,133,212,1658,2133,Mumbai,5
PROD10162,Shoes,Fashion,Supplier B,2024-07-19,2024-07-21,405,81,62,941,1380,Hyderabad,2
PROD10163,Camera,Sports,Supplier D,2023-11-14,2023-11-23,171,118,166,1783,2208,Hyderabad,9
